países;quantidade;valor;ano;opcao
Bahamas;-;-;2005;Espumantes
Bélgica;-;-;2005;Espumantes
Brasil;9.801;33.151;2005;Espumantes
Bulgária;-;-;2005;Espumantes
Canada;-;-;2005;Espumantes
Chile;38.290;92.150;2005;Espumantes
Croácia;-;-;2005;Espumantes
Cuba;-;-;2005;Espumantes
Emirados Árabes Unidos;-;-;2005;Espumantes
Eslovênia;-;-;2005;Espumantes
Espanha;213.074;767.994;2005;Espumantes
Estados Unidos;2.808;6.796;2005;Espumantes
França;931.767;8.295.551;2005;Espumantes
Geórgia;-;-;2005;Espumantes
Granada;-;-;2005;Espumantes
Grécia;-;-;2005;Espumantes
Hong Kong;-;-;2005;Espumantes
Hungria;-;-;2005;Espumantes
Indonésia;-;-;2005;Espumantes
Irlanda;-;-;2005;Espumantes
Israel;4.968;13.263;2005;Espumantes
Itália;1.092.021;2.880.464;2005;Espumantes
Luxemburgo;-;-;2005;Espumantes
México;-;-;2005;Espumantes
Moldávia;-;-;2005;Espumantes
Nova Zelândia;-;-;2005;Espumantes
Países Baixos;-;-;2005;Espumantes
Panamá;-;-;2005;Espumantes
Peru;-;-;2005;Espumantes
Portugal;10.588;41.905;2005;Espumantes
Reino Unido;-;-;2005;Espumantes
Romênia;-;-;2005;Espumantes
Suíça;-;-;2005;Espumantes
Tunísia;-;-;2005;Espumantes
Ucrânia;-;-;2005;Espumantes
Uruguai;193;372;2005;Espumantes
Não consta na tabela;-;-;2005;Espumantes
Não declarados;-;-;2005;Espumantes
Outros;1.043;3.445;2005;Espumantes
Total;3.443.008;15.093.834;2005;Espumantes
Argélia;-;-;2005;Uvas frescas
Argentina;3.357.125;2.211.505;2005;Uvas frescas
Brasil;-;-;2005;Uvas frescas
Chile;4.926.533;4.251.604;2005;Uvas frescas
Colômbia;-;-;2005;Uvas frescas
Egito;-;-;2005;Uvas frescas
Espanha;102.471;123.893;2005;Uvas frescas
Estados Unidos;1.224;4.134;2005;Uvas frescas
Grécia;-;-;2005;Uvas frescas
Itália;-;-;2005;Uvas frescas
México;-;-;2005;Uvas frescas
Peru;-;-;2005;Uvas frescas
Paraguai;-;-;2005;Uvas frescas
Portugal;-;-;2005;Uvas frescas
Panamá;-;-;2005;Uvas frescas
Reino Unido;-;-;2005;Uvas frescas
Uruguai;-;-;2005;Uvas frescas
Venezuela;-;-;2005;Uvas frescas
Não consta na tabela;-;-;2005;Uvas frescas
Outros;-;-;2005;Uvas frescas
Total;8.387.353;6.591.136;2005;Uvas frescas
Afeganistão;-;-;2005;Uvas passas
África do Sul;17.940;23.195;2005;Uvas passas
Alemanha, República Democrática;-;-;2005;Uvas passas
Arábia Saudita;-;-;2005;Uvas passas
Argentina;10.271.403;12.379.126;2005;Uvas passas
Austrália;-;-;2005;Uvas passas
Bélgica;-;-;2005;Uvas passas
Chile;534.750;735.554;2005;Uvas passas
China;-;-;2005;Uvas passas
China Continental;-;-;2005;Uvas passas
Cingapura;-;-;2005;Uvas passas
Costa Rica;-;-;2005;Uvas passas
Emirados;489.760;503.598;2005;Uvas passas
Espanha;-;-;2005;Uvas passas
Estados Unidos;448.370;966.879;2005;Uvas passas
França;-;-;2005;Uvas passas
Grécia;-;-;2005;Uvas passas
Guiana Britânica;-;-;2005;Uvas passas
Índia;-;-;2005;Uvas passas
Irã;893.890;894.899;2005;Uvas passas
Itália;-;-;2005;Uvas passas
Japão;-;-;2005;Uvas passas
México;-;-;2005;Uvas passas
Países Baixos;-;-;2005;Uvas passas
Paraguai;-;-;2005;Uvas passas
Peru;-;-;2005;Uvas passas
Portugal;-;-;2005;Uvas passas
Reino Unido;-;-;2005;Uvas passas
Suécia;-;-;2005;Uvas passas
Turquia;2.914.500;2.704.370;2005;Uvas passas
Uruguai;-;-;2005;Uvas passas
Uzbequistão;26.000;18.570;2005;Uvas passas
Venezuela;-;-;2005;Uvas passas
Não consta na tabela;-;-;2005;Uvas passas
Outros;-;-;2005;Uvas passas
Total;15.596.613;18.226.191;2005;Uvas passas
Africa do Sul;12.014;7.685;2005;Suco de uva
Alemanha;-;-;2005;Suco de uva
Argentina;974.970;870.222;2005;Suco de uva
Austria;-;-;2005;Suco de uva
Canadá;-;-;2005;Suco de uva
Coreia do Sul, República;7.379;2.365;2005;Suco de uva
Coreia do Norte, República;-;-;2005;Suco de uva
Chile;-;-;2005;Suco de uva
China;-;-;2005;Suco de uva
Dinamarca;-;-;2005;Suco de uva
Espanha;-;-;2005;Suco de uva
Estados Unidos;9.044;12.130;2005;Suco de uva
França;-;-;2005;Suco de uva
Guiana;-;-;2005;Suco de uva
Israel;5.879;8.140;2005;Suco de uva
itália;-;-;2005;Suco de uva
Japão;-;-;2005;Suco de uva
Líbano;-;-;2005;Suco de uva
México;-;-;2005;Suco de uva
Países Baixos;-;-;2005;Suco de uva
Panamá;-;-;2005;Suco de uva
Peru;-;-;2005;Suco de uva
Portugal;-;-;2005;Suco de uva
Reino Unido;-;-;2005;Suco de uva
Taiwan;-;-;2005;Suco de uva
Turquia;-;-;2005;Suco de uva
Uruguai;-;-;2005;Suco de uva
Venezuela;-;-;2005;Suco de uva
Outros;-;-;2005;Suco de uva
Total;1.009.286;900.542;2005;Suco de uva
Africa do Sul;358.870;1.164.032;2006;Vinhos de mesa
Alemanha;314.749;634.870;2006;Vinhos de mesa
Argélia;-;-;2006;Vinhos de mesa
Arábia Saudita;-;-;2006;Vinhos de mesa
Argentina;11.939.727;25.822.840;2006;Vinhos de mesa
Armênia;-;-;2006;Vinhos de mesa
Austrália;254.407;1.059.677;2006;Vinhos de mesa
Áustria;1.351;8.359;2006;Vinhos de mesa
Bermudas;-;-;2006;Vinhos de mesa
Bélgica;-;-;2006;Vinhos de mesa
Bolívia;-;-;2006;Vinhos de mesa
Bósnia-Herzegovina;-;-;2006;Vinhos de mesa
Brasil;2.930;12.527;2006;Vinhos de mesa
Bulgária;-;-;2006;Vinhos de mesa
Canada;-;-;2006;Vinhos de mesa
Chile;15.194.205;36.681.244;2006;Vinhos de mesa
China;22;496;2006;Vinhos de mesa
Coreia do Sul, República;800;600;2006;Vinhos de mesa
Croácia;-;-;2006;Vinhos de mesa
Cuba;-;-;2006;Vinhos de mesa
Emirados Árabes Unidos;-;-;2006;Vinhos de mesa
Eslovênia;-;-;2006;Vinhos de mesa
Eslováquia;-;-;2006;Vinhos de mesa
Espanha;971.869;4.288.963;2006;Vinhos de mesa
Estados Unidos;61.283;355.478;2006;Vinhos de mesa
França;2.561.966;10.507.604;2006;Vinhos de mesa
Geórgia;-;-;2006;Vinhos de mesa
Geórgia do Sul e Sandwich do Sul, Ilhas;-;-;2006;Vinhos de mesa
Grécia;670;1.450;2006;Vinhos de mesa
Hong Kong;-;-;2006;Vinhos de mesa
Hungria;10.530;54.542;2006;Vinhos de mesa
Indonésia;-;-;2006;Vinhos de mesa
Irlanda;-;-;2006;Vinhos de mesa
Israel;-;-;2006;Vinhos de mesa
Itália;7.983.641;17.018.760;2006;Vinhos de mesa
Japão;-;-;2006;Vinhos de mesa
Iugoslávia;-;-;2006;Vinhos de mesa
Líbano;5.121;10.605;2006;Vinhos de mesa
Luxemburgo;-;-;2006;Vinhos de mesa
Macedônia;-;-;2006;Vinhos de mesa
Marrocos;-;-;2006;Vinhos de mesa
México;-;-;2006;Vinhos de mesa
Moldávia;-;-;2006;Vinhos de mesa
Montenegro;-;-;2006;Vinhos de mesa
Noruega;-;-;2006;Vinhos de mesa
Nova Zelândia;31.825;254.987;2006;Vinhos de mesa
Países Baixos (Holanda);-;-;2006;Vinhos de mesa
Panamá;-;-;2006;Vinhos de mesa
Peru;-;-;2006;Vinhos de mesa
Porto Rico;-;-;2006;Vinhos de mesa
Portugal;5.936.299;19.063.151;2006;Vinhos de mesa
Reino Unido;14.909;56.268;2006;Vinhos de mesa
Republica Dominicana;-;-;2006;Vinhos de mesa
Romênia;-;-;2006;Vinhos de mesa
Rússia;-;-;2006;Vinhos de mesa
San Marino;-;-;2006;Vinhos de mesa
Sérvia;-;-;2006;Vinhos de mesa
Síria;-;-;2006;Vinhos de mesa
Suazilândia;-;-;2006;Vinhos de mesa
Suíça;4.222;6.018;2006;Vinhos de mesa
Tcheca, República;-;-;2006;Vinhos de mesa
Tunísia;-;-;2006;Vinhos de mesa
Turquia;-;-;2006;Vinhos de mesa
Ucrânia;-;-;2006;Vinhos de mesa
Uruguai;715.474;1.439.538;2006;Vinhos de mesa
Não consta na tabela;-;-;2006;Vinhos de mesa
Não declarados;-;-;2006;Vinhos de mesa
Outros;-;-;2006;Vinhos de mesa
Total;46.364.870;118.442.009;2006;Vinhos de mesa
Africa do Sul;275;1.460;2006;Espumantes
Alemanha;1.170;8.087;2006;Espumantes
Argentina;1.713.270;4.726.606;2006;Espumantes
Austrália;675;3.248;2006;Espumantes
Áustria;-;-;2006;Espumantes
Bermudas;-;-;2006;Espumantes
Bahamas;-;-;2006;Espumantes
Bélgica;-;-;2006;Espumantes
Brasil;16.225;63.088;2006;Espumantes
Bulgária;-;-;2006;Espumantes
Canada;-;-;2006;Espumantes
Chile;29.806;93.696;2006;Espumantes
Croácia;-;-;2006;Espumantes
Cuba;-;-;2006;Espumantes
Emirados Árabes Unidos;-;-;2006;Espumantes
Eslovênia;-;-;2006;Espumantes
Espanha;250.377;916.775;2006;Espumantes
Estados Unidos;1.800;4.419;2006;Espumantes
França;1.096.043;11.085.410;2006;Espumantes
Geórgia;-;-;2006;Espumantes
Granada;-;-;2006;Espumantes
Grécia;-;-;2006;Espumantes
Hong Kong;-;-;2006;Espumantes
Hungria;-;-;2006;Espumantes
Indonésia;-;-;2006;Espumantes
Irlanda;-;-;2006;Espumantes
Israel;2.250;6.382;2006;Espumantes
Itália;1.410.249;4.279.286;2006;Espumantes
Luxemburgo;-;-;2006;Espumantes
México;-;-;2006;Espumantes
Moldávia;-;-;2006;Espumantes
Nova Zelândia;-;-;2006;Espumantes
Países Baixos;-;-;2006;Espumantes
Panamá;-;-;2006;Espumantes
Peru;-;-;2006;Espumantes
Portugal;35.035;146.528;2006;Espumantes
Reino Unido;-;-;2006;Espumantes
Romênia;-;-;2006;Espumantes
Suíça;-;-;2006;Espumantes
Tunísia;-;-;2006;Espumantes
Ucrânia;-;-;2006;Espumantes
Uruguai;10.755;51.557;2006;Espumantes
Não consta na tabela;-;-;2006;Espumantes
Não declarados;-;-;2006;Espumantes
Outros;7.389;27.891;2006;Espumantes
Total;4.575.319;21.414.433;2006;Espumantes
Argélia;-;-;2006;Uvas frescas
Argentina;5.891.839;4.708.157;2006;Uvas frescas
Brasil;-;-;2006;Uvas frescas
Chile;5.835.551;5.940.649;2006;Uvas frescas
Colômbia;-;-;2006;Uvas frescas
Egito;-;-;2006;Uvas frescas
Espanha;315.141;451.525;2006;Uvas frescas
Estados Unidos;43.696;114.408;2006;Uvas frescas
Grécia;-;-;2006;Uvas frescas
Itália;15.750;27.733;2006;Uvas frescas
México;-;-;2006;Uvas frescas
Peru;-;-;2006;Uvas frescas
Paraguai;-;-;2006;Uvas frescas
Portugal;-;-;2006;Uvas frescas
Panamá;-;-;2006;Uvas frescas
Reino Unido;-;-;2006;Uvas frescas
Uruguai;3.600;2.200;2006;Uvas frescas
Venezuela;-;-;2006;Uvas frescas
Não consta na tabela;-;-;2006;Uvas frescas
Outros;-;-;2006;Uvas frescas
Total;12.105.577;11.244.672;2006;Uvas frescas
Afeganistão;-;-;2006;Uvas passas
África do Sul;19.000;27.050;2006;Uvas passas
Alemanha, República Democrática;-;-;2006;Uvas passas
Arábia Saudita;-;-;2006;Uvas passas
Argentina;11.555.010;14.810.371;2006;Uvas passas
Austrália;-;-;2006;Uvas passas
Bélgica;-;-;2006;Uvas passas
Chile;3.847.300;4.531.374;2006;Uvas passas
China;-;-;2006;Uvas passas
China Continental;-;-;2006;Uvas passas
Cingapura;-;-;2006;Uvas passas
Costa Rica;-;-;2006;Uvas passas
Emirados;182.745;236.628;2006;Uvas passas
Espanha;-;-;2006;Uvas passas
Estados Unidos;493.921;977.964;2006;Uvas passas
França;-;-;2006;Uvas passas
Grécia;-;-;2006;Uvas passas
Guiana Britânica;-;-;2006;Uvas passas
Índia;-;-;2006;Uvas passas
Irã;1.337.820;1.726.898;2006;Uvas passas
Itália;-;-;2006;Uvas passas
Japão;-;-;2006;Uvas passas
México;-;-;2006;Uvas passas
Países Baixos;-;-;2006;Uvas passas
Paraguai;-;-;2006;Uvas passas
Peru;-;-;2006;Uvas passas
Portugal;-;-;2006;Uvas passas
Reino Unido;-;-;2006;Uvas passas
Suécia;-;-;2006;Uvas passas
Turquia;2.300.140;2.550.285;2006;Uvas passas
Uruguai;-;-;2006;Uvas passas
Uzbequistão;40.000;32.135;2006;Uvas passas
Venezuela;-;-;2006;Uvas passas
Não consta na tabela;-;-;2006;Uvas passas
Outros;-;-;2006;Uvas passas
Total;19.775.936;24.892.705;2006;Uvas passas
Africa do Sul;10.689;7.312;2006;Suco de uva
Alemanha;-;-;2006;Suco de uva
Argentina;1.775.000;1.535.250;2006;Suco de uva
Austria;-;-;2006;Suco de uva
Canadá;-;-;2006;Suco de uva
Coreia do Sul, República;-;-;2006;Suco de uva
Coreia do Norte, República;-;-;2006;Suco de uva
Chile;-;-;2006;Suco de uva
China;-;-;2006;Suco de uva
Dinamarca;-;-;2006;Suco de uva
Espanha;-;-;2006;Suco de uva
Estados Unidos;20.842;25.866;2006;Suco de uva
França;-;-;2006;Suco de uva
Guiana;-;-;2006;Suco de uva
Israel;3.249;4.082;2006;Suco de uva
itália;-;-;2006;Suco de uva
Japão;-;-;2006;Suco de uva
Líbano;-;-;2006;Suco de uva
México;-;-;2006;Suco de uva
Países Baixos;-;-;2006;Suco de uva
Panamá;-;-;2006;Suco de uva
Peru;-;-;2006;Suco de uva
Portugal;-;-;2006;Suco de uva
Reino Unido;-;-;2006;Suco de uva
Taiwan;-;-;2006;Suco de uva
Turquia;-;-;2006;Suco de uva
Uruguai;-;-;2006;Suco de uva
Venezuela;-;-;2006;Suco de uva
Outros;-;-;2006;Suco de uva
Total;1.809.780;1.572.510;2006;Suco de uva
Africa do Sul;386.425;1.320.244;2007;Vinhos de mesa
Alemanha;234.006;647.626;2007;Vinhos de mesa
Argélia;-;-;2007;Vinhos de mesa
Arábia Saudita;-;-;2007;Vinhos de mesa
Argentina;15.621.172;36.160.548;2007;Vinhos de mesa
Armênia;-;-;2007;Vinhos de mesa
Austrália;363.611;1.583.361;2007;Vinhos de mesa
Áustria;1.688;35.247;2007;Vinhos de mesa
Bermudas;-;-;2007;Vinhos de mesa
Bélgica;-;-;2007;Vinhos de mesa
Bolívia;540;1.348;2007;Vinhos de mesa
Bósnia-Herzegovina;-;-;2007;Vinhos de mesa
Brasil;3.513;19.633;2007;Vinhos de mesa
Bulgária;-;-;2007;Vinhos de mesa
Canada;-;-;2007;Vinhos de mesa
Chile;18.845.522;47.680.946;2007;Vinhos de mesa
China;459;4.235;2007;Vinhos de mesa
Coreia do Sul, República;-;-;2007;Vinhos de mesa
Croácia;-;-;2007;Vinhos de mesa
Cuba;-;-;2007;Vinhos de mesa
Emirados Árabes Unidos;-;-;2007;Vinhos de mesa
Eslovênia;-;-;2007;Vinhos de mesa
Eslováquia;-;-;2007;Vinhos de mesa
Espanha;862.045;4.506.858;2007;Vinhos de mesa
Estados Unidos;79.376;334.204;2007;Vinhos de mesa
França;2.737.947;14.721.769;2007;Vinhos de mesa
Geórgia;-;-;2007;Vinhos de mesa
Geórgia do Sul e Sandwich do Sul, Ilhas;-;-;2007;Vinhos de mesa
Grécia;18.110;137.867;2007;Vinhos de mesa
Hong Kong;-;-;2007;Vinhos de mesa
Hungria;14.600;82.552;2007;Vinhos de mesa
Indonésia;-;-;2007;Vinhos de mesa
Irlanda;-;-;2007;Vinhos de mesa
Israel;13.250;27.398;2007;Vinhos de mesa
Itália;9.177.932;22.023.175;2007;Vinhos de mesa
Japão;-;-;2007;Vinhos de mesa
Iugoslávia;-;-;2007;Vinhos de mesa
Líbano;6.768;25.265;2007;Vinhos de mesa
Luxemburgo;-;-;2007;Vinhos de mesa
Macedônia;-;-;2007;Vinhos de mesa
Marrocos;-;-;2007;Vinhos de mesa
México;-;-;2007;Vinhos de mesa
Moldávia;-;-;2007;Vinhos de mesa
Montenegro;-;-;2007;Vinhos de mesa
Noruega;-;-;2007;Vinhos de mesa
Nova Zelândia;47.220;417.276;2007;Vinhos de mesa
Países Baixos (Holanda);-;-;2007;Vinhos de mesa
Panamá;-;-;2007;Vinhos de mesa
Peru;-;-;2007;Vinhos de mesa
Porto Rico;15.658;14.781;2007;Vinhos de mesa
Portugal;6.805.601;23.945.522;2007;Vinhos de mesa
Reino Unido;7.056;67.728;2007;Vinhos de mesa
Republica Dominicana;-;-;2007;Vinhos de mesa
Romênia;-;-;2007;Vinhos de mesa
Rússia;-;-;2007;Vinhos de mesa
San Marino;-;-;2007;Vinhos de mesa
Sérvia;-;-;2007;Vinhos de mesa
Síria;-;-;2007;Vinhos de mesa
Suazilândia;-;-;2007;Vinhos de mesa
Suíça;-;-;2007;Vinhos de mesa
Tcheca, República;-;-;2007;Vinhos de mesa
Tunísia;-;-;2007;Vinhos de mesa
Turquia;-;-;2007;Vinhos de mesa
Ucrânia;-;-;2007;Vinhos de mesa
Uruguai;2.387.225;3.131.899;2007;Vinhos de mesa
Não consta na tabela;-;-;2007;Vinhos de mesa
Não declarados;-;-;2007;Vinhos de mesa
Outros;-;-;2007;Vinhos de mesa
Total;57.629.724;156.889.482;2007;Vinhos de mesa
Africa do Sul;90;1.073;2007;Espumantes
Alemanha;1.980;11.786;2007;Espumantes
Argentina;556.320;1.441.196;2007;Espumantes
Austrália;855;7.491;2007;Espumantes
Áustria;-;-;2007;Espumantes
Bermudas;-;-;2007;Espumantes
Bahamas;-;-;2007;Espumantes
Bélgica;-;-;2007;Espumantes
Brasil;4.092;22.079;2007;Espumantes
Bulgária;-;-;2007;Espumantes
Canada;-;-;2007;Espumantes
Chile;49.400;159.012;2007;Espumantes
Croácia;-;-;2007;Espumantes
Cuba;-;-;2007;Espumantes
Emirados Árabes Unidos;-;-;2007;Espumantes
Eslovênia;-;-;2007;Espumantes
Espanha;254.317;1.003.934;2007;Espumantes
Estados Unidos;3.240;8.865;2007;Espumantes
França;1.079.332;10.860.013;2007;Espumantes
Geórgia;-;-;2007;Espumantes
Granada;-;-;2007;Espumantes
Grécia;-;-;2007;Espumantes
Hong Kong;-;-;2007;Espumantes
Hungria;-;-;2007;Espumantes
Indonésia;-;-;2007;Espumantes
Irlanda;-;-;2007;Espumantes
Israel;5.220;22.638;2007;Espumantes
Itália;1.236.636;4.541.086;2007;Espumantes
Luxemburgo;-;-;2007;Espumantes
México;-;-;2007;Espumantes
Moldávia;-;-;2007;Espumantes
Nova Zelândia;-;-;2007;Espumantes
Países Baixos;-;-;2007;Espumantes
Panamá;-;-;2007;Espumantes
Peru;-;-;2007;Espumantes
Portugal;38.385;181.318;2007;Espumantes
Reino Unido;-;-;2007;Espumantes
Romênia;-;-;2007;Espumantes
Suíça;-;-;2007;Espumantes
Tunísia;-;-;2007;Espumantes
Ucrânia;-;-;2007;Espumantes
Uruguai;7.807;20.021;2007;Espumantes
Não consta na tabela;-;-;2007;Espumantes
Não declarados;-;-;2007;Espumantes
Outros;7.338;42.896;2007;Espumantes
Total;3.245.012;18.323.408;2007;Espumantes
Argélia;-;-;2007;Uvas frescas
Argentina;8.236.176;7.307.566;2007;Uvas frescas
Brasil;-;-;2007;Uvas frescas
Chile;7.122.019;7.288.258;2007;Uvas frescas
Colômbia;-;-;2007;Uvas frescas
Egito;-;-;2007;Uvas frescas
Espanha;111.689;185.310;2007;Uvas frescas
Estados Unidos;79.849;180.303;2007;Uvas frescas
Grécia;-;-;2007;Uvas frescas
Itália;-;-;2007;Uvas frescas
México;-;-;2007;Uvas frescas
Peru;-;-;2007;Uvas frescas
Paraguai;-;-;2007;Uvas frescas
Portugal;-;-;2007;Uvas frescas
Panamá;-;-;2007;Uvas frescas
Reino Unido;-;-;2007;Uvas frescas
Uruguai;-;-;2007;Uvas frescas
Venezuela;-;-;2007;Uvas frescas
Não consta na tabela;-;-;2007;Uvas frescas
Outros;-;-;2007;Uvas frescas
Total;15.549.733;14.961.437;2007;Uvas frescas
Afeganistão;-;-;2007;Uvas passas
África do Sul;99.500;215.677;2007;Uvas passas
Alemanha, República Democrática;-;-;2007;Uvas passas
Arábia Saudita;-;-;2007;Uvas passas
Argentina;15.203.133;19.187.668;2007;Uvas passas
Austrália;-;-;2007;Uvas passas
Bélgica;-;-;2007;Uvas passas
Chile;1.239.130;1.415.636;2007;Uvas passas
China;-;-;2007;Uvas passas
China Continental;148.000;250.669;2007;Uvas passas
Cingapura;-;-;2007;Uvas passas
Costa Rica;-;-;2007;Uvas passas
Emirados;-;-;2007;Uvas passas
Espanha;-;-;2007;Uvas passas
Estados Unidos;370.796;780.250;2007;Uvas passas
França;-;-;2007;Uvas passas
Grécia;-;-;2007;Uvas passas
Guiana Britânica;-;-;2007;Uvas passas
Índia;-;-;2007;Uvas passas
Irã;1.040.345;1.679.789;2007;Uvas passas
Itália;2.075;6.600;2007;Uvas passas
Japão;-;-;2007;Uvas passas
México;-;-;2007;Uvas passas
Países Baixos;-;-;2007;Uvas passas
Paraguai;-;-;2007;Uvas passas
Peru;-;-;2007;Uvas passas
Portugal;-;-;2007;Uvas passas
Reino Unido;-;-;2007;Uvas passas
Suécia;-;-;2007;Uvas passas
Turquia;792.250;911.049;2007;Uvas passas
Uruguai;-;-;2007;Uvas passas
Uzbequistão;-;-;2007;Uvas passas
Venezuela;-;-;2007;Uvas passas
Não consta na tabela;-;-;2007;Uvas passas
Outros;-;-;2007;Uvas passas
Total;18.895.229;24.447.338;2007;Uvas passas
Africa do Sul;12.754;8.635;2007;Suco de uva
Alemanha;-;-;2007;Suco de uva
Argentina;1.297.680;1.095.590;2007;Suco de uva
Austria;-;-;2007;Suco de uva
Canadá;-;-;2007;Suco de uva
Coreia do Sul, República;-;-;2007;Suco de uva
Coreia do Norte, República;-;-;2007;Suco de uva
Chile;225.000;292.500;2007;Suco de uva
China;-;-;2007;Suco de uva
Dinamarca;-;-;2007;Suco de uva
Espanha;-;-;2007;Suco de uva
Estados Unidos;2.028;3.604;2007;Suco de uva
França;-;-;2007;Suco de uva
Guiana;-;-;2007;Suco de uva
Israel;1.965;2.857;2007;Suco de uva
itália;-;-;2007;Suco de uva
Japão;-;-;2007;Suco de uva
Líbano;-;-;2007;Suco de uva
México;-;-;2007;Suco de uva
Países Baixos;-;-;2007;Suco de uva
Panamá;-;-;2007;Suco de uva
Peru;-;-;2007;Suco de uva
Portugal;-;-;2007;Suco de uva
Reino Unido;-;-;2007;Suco de uva
Taiwan;-;-;2007;Suco de uva
Turquia;-;-;2007;Suco de uva
Uruguai;-;-;2007;Suco de uva
Venezuela;-;-;2007;Suco de uva
Outros;-;-;2007;Suco de uva
Total;1.539.427;1.403.186;2007;Suco de uva
Africa do Sul;315.380;1.151.699;2008;Vinhos de mesa
Alemanha;293.935;1.063.825;2008;Vinhos de mesa
Argélia;-;-;2008;Vinhos de mesa
Arábia Saudita;-;-;2008;Vinhos de mesa
Argentina;14.417.761;37.382.581;2008;Vinhos de mesa
Armênia;-;-;2008;Vinhos de mesa
Austrália;215.135;1.248.671;2008;Vinhos de mesa
Áustria;11.388;73.348;2008;Vinhos de mesa
Bermudas;-;-;2008;Vinhos de mesa
Bélgica;-;-;2008;Vinhos de mesa
Bolívia;-;-;2008;Vinhos de mesa
Bósnia-Herzegovina;-;-;2008;Vinhos de mesa
Brasil;309;1.769;2008;Vinhos de mesa
Bulgária;-;-;2008;Vinhos de mesa
Canada;396;30.957;2008;Vinhos de mesa
Chile;18.662.626;50.748.373;2008;Vinhos de mesa
China;6.858;32.738;2008;Vinhos de mesa
Coreia do Sul, República;-;-;2008;Vinhos de mesa
Croácia;-;-;2008;Vinhos de mesa
Cuba;-;-;2008;Vinhos de mesa
Emirados Árabes Unidos;-;-;2008;Vinhos de mesa
Eslovênia;-;-;2008;Vinhos de mesa
Eslováquia;-;-;2008;Vinhos de mesa
Espanha;990.697;6.036.397;2008;Vinhos de mesa
Estados Unidos;65.956;542.331;2008;Vinhos de mesa
França;2.466.277;16.275.708;2008;Vinhos de mesa
Geórgia;-;-;2008;Vinhos de mesa
Geórgia do Sul e Sandwich do Sul, Ilhas;-;-;2008;Vinhos de mesa
Grécia;11.034;78.819;2008;Vinhos de mesa
Hong Kong;-;-;2008;Vinhos de mesa
Hungria;15.981;90.021;2008;Vinhos de mesa
Indonésia;-;-;2008;Vinhos de mesa
Irlanda;-;-;2008;Vinhos de mesa
Israel;8.694;41.161;2008;Vinhos de mesa
Itália;9.723.292;24.378.627;2008;Vinhos de mesa
Japão;-;-;2008;Vinhos de mesa
Iugoslávia;-;-;2008;Vinhos de mesa
Líbano;10.270;47.054;2008;Vinhos de mesa
Luxemburgo;-;-;2008;Vinhos de mesa
Macedônia;-;-;2008;Vinhos de mesa
Marrocos;-;-;2008;Vinhos de mesa
México;-;-;2008;Vinhos de mesa
Moldávia;-;-;2008;Vinhos de mesa
Montenegro;-;-;2008;Vinhos de mesa
Noruega;-;-;2008;Vinhos de mesa
Nova Zelândia;58.408;536.625;2008;Vinhos de mesa
Países Baixos (Holanda);-;-;2008;Vinhos de mesa
Panamá;-;-;2008;Vinhos de mesa
Peru;-;-;2008;Vinhos de mesa
Porto Rico;-;-;2008;Vinhos de mesa
Portugal;6.213.781;23.826.443;2008;Vinhos de mesa
Reino Unido;315;10.257;2008;Vinhos de mesa
Republica Dominicana;-;-;2008;Vinhos de mesa
Romênia;-;-;2008;Vinhos de mesa
Rússia;-;-;2008;Vinhos de mesa
San Marino;-;-;2008;Vinhos de mesa
Sérvia;-;-;2008;Vinhos de mesa
Síria;-;-;2008;Vinhos de mesa
Suazilândia;-;-;2008;Vinhos de mesa
Suíça;1.194;5.359;2008;Vinhos de mesa
Tcheca, República;-;-;2008;Vinhos de mesa
Tunísia;-;-;2008;Vinhos de mesa
Turquia;-;-;2008;Vinhos de mesa
Ucrânia;-;-;2008;Vinhos de mesa
Uruguai;920.389;2.089.539;2008;Vinhos de mesa
Não consta na tabela;-;-;2008;Vinhos de mesa
Não declarados;-;-;2008;Vinhos de mesa
Outros;-;-;2008;Vinhos de mesa
Total;54.410.076;165.692.302;2008;Vinhos de mesa
Africa do Sul;9.212;30.630;2008;Espumantes
Alemanha;1.959;12.516;2008;Espumantes
Argentina;1.015.357;3.094.003;2008;Espumantes
Austrália;495;3.343;2008;Espumantes
Áustria;756;6.680;2008;Espumantes
Bermudas;-;-;2008;Espumantes
Bahamas;-;-;2008;Espumantes
Bélgica;-;-;2008;Espumantes
Brasil;1.072;7.645;2008;Espumantes
Bulgária;-;-;2008;Espumantes
Canada;-;-;2008;Espumantes
Chile;84.673;234.038;2008;Espumantes
Croácia;-;-;2008;Espumantes
Cuba;-;-;2008;Espumantes
Emirados Árabes Unidos;-;-;2008;Espumantes
Eslovênia;-;-;2008;Espumantes
Espanha;266.955;1.179.471;2008;Espumantes
Estados Unidos;12.417;34.991;2008;Espumantes
França;991.608;10.773.247;2008;Espumantes
Geórgia;-;-;2008;Espumantes
Granada;-;-;2008;Espumantes
Grécia;-;-;2008;Espumantes
Hong Kong;-;-;2008;Espumantes
Hungria;-;-;2008;Espumantes
Indonésia;-;-;2008;Espumantes
Irlanda;-;-;2008;Espumantes
Israel;1.350;6.912;2008;Espumantes
Itália;1.051.675;4.474.690;2008;Espumantes
Luxemburgo;-;-;2008;Espumantes
México;-;-;2008;Espumantes
Moldávia;-;-;2008;Espumantes
Nova Zelândia;315;3.921;2008;Espumantes
